Model Name,File Name,Question,Choices,Model Response,Correct Answer
gpt-3.5-turbo,./data/data_BDA.json,다음 중 부스팅에 대한 설명으로 가장 옳지 않은 것은?,"선택지:
1번 - 예측력이 약한 모형들을 결합하여 강한 예측 모형을 만드는 방법이다.
2번 - 잘못 분류된 개체들에 가중치를 적용, 새로운 분류 규칙을 만들고, 이 과정을 반복해 최종 모형을 만드는 알고리즘이다.
3번 - 학습 데이터를 병렬적으로 학습하며 잘못 분류된 데이터에 가중치를 부여한다.
4번 - 일반적으로 보팅(Voting)을 통하여 결과를 예측한다.",4. 일반적으로 보팅(Voting)을 통하여 결과를 예측한다.,3
gpt-3.5-turbo,./data/data_BDA.json,다음 중 랜덤 포레스트에 대한 설명으로 가장 옳지 않은 것은?,"선택지:
1번 - 배깅을 이용한 알고리즘의 하나이다.
2번 - 무작위성을 주어 약한 학습기들을 생성한 후 이를 선형 결합하여 최종 학습기를 만드는 방법이다.
3번 - 부트스트랩을 통해 조금씩 다른 훈련 데이터에 대해 훈련된 기초 분류기들을 결합시키는 방법을 사용한다.
4번 - 기본적으로 모든 데이터를 이용하여 학습한다.",2. 무작위성을 주어 약한 학습기들을 생성한 후 이를 선형 결합하여 최종 학습기를 만드는 방법이다.,4
gpt-3.5-turbo,./data/data_BDA.json,다음 중 가중치를 부여하는 앙상블 기법으로 가장 적합한 것은?,"선택지:
1번 - 배깅
2번 - 부스팅
3번 - 보팅
4번 - 가지치기",답: 부스팅 (2),2
gpt-3.5-turbo,./data/data_BDA.json,다음 중 경사 하강법과 관련된 알고리즘으로 옳지 않은 것은?,"선택지:
1번 - Adaboost
2번 - RMSProp
3번 - Adagrad
4번 - Nesterov Momentum",1. Adaboost,1
gpt-3.5-turbo,./data/data_BDA.json,다음 중 과대 적합 방지 기법이 아닌 것은?,"선택지:
1번 - 정규화(Regularization)
2번 - Dropout
3번 - 배치 정규화(Batch Normalization)
4번 - Max Pooling",답은 4. Max Pooling입니다. Max Pooling은 과대적합을 방지하기 위한 기법이 아닙니다.,4
gpt-3.5-turbo,./data/data_BDA.json,다음 중 인공신경망에서 드롭아웃(Dropout)과 같은 효과를 나타내는 것은 무엇인가?,"선택지:
1번 - 학습률 조정
2번 - 활성화 함수 변경
3번 - 은닉층 수 감소
4번 - 부스팅",답: 부스팅,3
gpt-3.5-turbo,./data/data_BDA.json,다음 중 과대 적합에 대한 설명으로 올바르지 않은 것은?,"선택지:
1번 - 데이터 수를 늘리게 되면 과대 적합 상태가 된다.
2번 - 과대 적합은 학습 데이터와 검증 데이터 간 성능 차이가 크다.
3번 - 과대 적합, 과소 적합 모두 모델과의 일반화 능력을 저하시켜 균형을 찾는 것이 중요하다.
4번 - 학습 데이터에 적합하게 학습되어 학습 데이터에 대한 성능은 우수하지만, 검증 데이터에 대한 성능은 저하되는 현상이다.",선택지 1. 데이터 수를 늘리게 되면 과대 적합 상태가 된다.,1
gpt-3.5-turbo,./data/data_BDA.json,원-핫 인코딩에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 텍스트 단어에 대해서 벡터를 생성할 수 있다.
2번 - 서로 다른 단어에 대한 내적은 0이다.
3번 - 저장 공간이 효율적이다.
4번 - 원-핫 인코딩은 이산형 벡터이다.",3. 저장 공간이 효율적이다.,3
gpt-3.5-turbo,./data/data_BDA.json,K-Fold에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 데이터를 K개로 나눈다.
2번 - 1개는 학습용 데이터, (K-1)개는 검증용 데이터로 사용한다.
3번 - K번 반복 수행한다.
4번 - 결과를 K에 다수결 또는 평균으로 분석한다.",3. K번 반복 수행한다.,2
gpt-3.5-turbo,./data/data_BDA.json,"재현율(Recall)이 60%, 정밀도(Precision)가 40%일 때, F1-Score는 어떻게 되는가?","선택지:
1번 - 40%
2번 - 48%
3번 - 50%
4번 - 60%","F1-Score는 정밀도와 재현율의 조화평균으로 계산됩니다.
재현율(Recall) = 0.60, 정밀도(Precision) = 0.40 이므로 다음과 같이 계산할 수 있습니다.

F1-Score = 2 * (Precision * Recall) / (Precision + Recall)
F1-Score = 2 * (0.40 * 0.60) / (0.40 + 0.60)
F1-Score = 2 * 0.24 / 1
F1-Score = 0.48

따라서, 정확한 F1-Score는 48% 입니다. 
따라서 정답은 2. 48%입니다.",2
gpt-3.5-turbo,./data/data_exq.json,계층적 군집 방법이 아닌 것은?,"선택지:
1번 - 단일 연결법 (Single Linkage)
2번 - 완전 연결법 (Complete Linkage)
3번 - 평균 연결법 (Average Linkage)
4번 - K-평균 군집화 (K-means Clustering)",4. K-평균 군집화 (K-means Clustering),4
gpt-3.5-turbo,./data/data_exq.json,K-means 군집분석의 설명에 대해 옳은 것은?,"선택지:
1번 - 초기 중심점 선택에 따라 결과가 달라질 수 있다.
2번 - 이상치에 민감하지 않다.
3번 - 범주형 변수에 대해 직접 적용이 가능하다.
4번 - 군집의 개수 K를 사전에 지정할 필요가 없다.","답은 ""초기 중심점 선택에 따라 결과가 달라질 수 있다.""입니다.",1
gpt-3.5-turbo,./data/data_exq.json,상관계수에 대한 설명으로 틀린 것은?,"선택지:
1번 - 피어슨 상관계수는 -1에서 1 사이의 값을 가진다.
2번 - 상관계수는 인과관계를 나타낸다.
3번 - 스피어만 상관계수는 순위 데이터에 사용된다.
4번 - 상관계수의 절대값이 클수록 강한 선형관계를 나타낸다.",2. 상관계수는 인과관계를 나타낸다.,2
gpt-3.5-turbo,./data/data_exq.json,신경망 노드 중 무작위로 노드를 선정하여 다수의 모형을 구성하고 학습한 뒤 각 모형의 결과를 결합해 분류 및 예측하는 기법을 무엇이라고 하는가?,"선택지:
1번 - Mini-Batch
2번 - Bagging
3번 - Drop-out
4번 - AdaBoost","답은 **Bagging** 입니다. Bagging은 Bootstrap Aggregating의 줄임말로, 무작위로 데이터를 선택하여 다수의 모형을 구성하고, 이를 결합하여 안정적이고 일반화된 예측을 수행하는 앙상블 방법 중 하나입니다.",4
gpt-3.5-turbo,./data/data_exq.json,인공신경망에서 동일 입력층에 대해 원하는 값이 출력되도록 각 계층의 가중치를 조정하는 방법은?,"선택지:
1번 - 역전파 알고리즘
2번 - 균등 분배 알고리즘
3번 - 유전 알고리즘
4번 - 은닉층 무시 알고리즘","답은 ""역전파 알고리즘""입니다.",1
gpt-3.5-turbo,./data/data_exq.json,자연어처리 도구로 옳지 않은 것은?,"선택지:
1번 - BERT
2번 - GPT
3번 - Transformer
4번 - OpenCV",4. OpenCV,4
gpt-3.5-turbo,./data/data_exq.json,약한 인공지능(weak AI) 및 강한 인공지능(strong AI)에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 약한 인공지능은 특정 문제를 해결할 수 있는 수준의 인공지능을 말한다.
2번 - 강한 인공지능은 인간의 모든 지능적 요소를 가진 인공지능을 말한다.
3번 - 알파고는 강한 인공지능에 속한다.
4번 - 강한 인공지능은 앨런 튜링이 제시한 튜링 테스트를 통과할 수 있다.",2. 강한 인공지능은 인간의 모든 지능적 요소를 가진 인공지능을 말한다.,3
gpt-3.5-turbo,./data/data_exq.json,생성 모델에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 생성 모델을 통해 특정 연령, 성별, 안경 유형과 같은 원하는 속성으로 유명인의 얼굴을 바꿀 수 있다.
2번 - 자기 부호화기(auto encoder)로 영상을 생성할 경우, 인코더와 디코더 설계 시 합성곱(convolution)층을 사용할 수 있다.
3번 - 생성적 적대 신경망(또는 적대적 생성 신경망, GAN, Generative Adversarial Networks)이 성공적으로 학습을 완료하면 분별망은 생성망이 만든 영상을 식별할 수 있다.
4번 - 변이형 자기 부호화기(variational auto encoder)는 학습 데이터의 분포를 따르는 새로운 영상을 생성할 수 있다.","3. 생성적 적대 신경망(또는 적대적 생성 신경망, GAN, Generative Adversarial Networks)이 성공적으로 학습을 완료하면 분별망은 생성망이 만든 영상을 식별할 수 있다.",3
gpt-3.5-turbo,./data/data_exq.json,"합성곱 신경망(CNN, Convolutional Neural Network)에 대한 설명으로 옳지 않은 것은?","선택지:
1번 - 이미지 분류 업무에 CNN을 활용할 수 있다.
2번 - CNN 내부에는 여러 개의 합성곱(convolution)층과 풀링(pooling)층을 배치할 수 있다.
3번 - CNN에서는 완전 연결(fully connected)층이 사용되지 않는다.
4번 - CNN에서는 학습 데이터에 과적합(overfitting)되는 문제를 해결하기 위해 드롭아웃(dropout) 기법이 사용될 수 있다.",3. CNN에서는 완전 연결(fully connected)층이 사용되지 않는다.,3
gpt-3.5-turbo,./data/data_exq.json,생성 모델에 활용되는 자기 부호화기(auto encoder)에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 특징 추출에도 활용된다.
2번 - 지도 학습(supervised learning)에 해당한다.
3번 - 인코더는 차원을 점점 줄이나 디코더는 차원을 점점 늘리기 때문에 출력층에서 원래 차원을 회복한다. 
4번 - 변이형 자기 부호화기(variational auto encoder)는 잠재 변수의 발산을 방지하기 위한 규제화항을 오차에 포함하여 학습한다.",지도 학습(supervised learning)에 해당한다.,2
gpt-3.5-turbo,./data/data_exq.json,기계학습의 성능 향상을 위한 학습 데이터 전처리(preprocessing)기법과 검증 기법에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 데이터 전처리의 한 예로 결손값(missing value) 처리가 있다.
2번 - 원－핫 인코딩(one-hot encoding)에서는 해당 속성값의 특징에 의해 고윳값에 해당하는 위치에만 1을 표시하고 나머지는 0으로 표시한다.
3번 - k-폴드 교차검증(k-fold cross validation)은 주어진 데이터를 k개의 데이터 폴드 집합으로 만든 뒤 다양한 폴드 집합 조합에 대해 학습과 검증 과정을 반복적으로 수행하는 기법이다.
4번 - SMOTE(Synthetic Minority Over-sampling Technique)는 특정 부류(class)에 속하는 학습 데이터가 지나치게 많은 경우, 데이터 일부를 추출하여 제거하는데 사용된다.","4. SMOTE(Synthetic Minority Over-sampling Technique)는 특정 부류(class)에 속하는 학습 데이터가 지나치게 많은 경우, 데이터 일부를 추출하여 제거하는데 사용된다.",4
gpt-3.5-turbo,./data/data_exq.json,"기본 순환 신경망(RNN, Recurrent Neural Network)과 이의 변형 기법에 대한 설명으로 옳지 않은 것은?","선택지:
1번 - RNN은 계층이 깊어질수록 그래디언트 소멸 문제(vanishing gradient problem)가 발생하기 쉽다.
2번 - LSTM(Long Short Term Memory)의 출력은 이전 시점의 입력값과 은닉층의 값뿐만 아니라 이후 시점의 입력값과 은닉층의 값에도 영향을 받는다.
3번 - RNN에서 순환 드롭아웃(recurrent dropout)은 과적합(overfitting)을 방지하기 위해 사용된다.
4번 - GRU(Gated Recurrent Unit)는 LSTM과 유사한 원리로 동작하지만, 게이트 수를 줄여 더 간결한 구조를 갖는다.",2. LSTM(Long Short Term Memory)의 출력은 이전 시점의 입력값과 은닉층의 값뿐만 아니라 이후 시점의 입력값과 은닉층의 값에도 영향을 받는다.,2
gpt-3.5-turbo,./data/data_exq.json,그래디언트 소멸 문제(vanishing gradient problem)에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 특정 활성화 함수를 사용하는 계층이 신경망에 많이 추가되면 학습이 되지 않는 현상을 말한다.
2번 - 0이나 0에 가까운 수가 시그모이드(sigmoid) 함수에 들어오면 그래디언트가 0에 가까워 학습이 되지 않는다.
3번 - 그래디언트의 절댓값이 너무 작아지면 학습이 되지 않아 가중치(weight)와 편향(bias) 값들이 효과적으로 업데이트 되지 못한다.
4번 - 그래디언트 소멸 문제를 해결하기 위해 DNN(Deep Neural Network)에서는 활성화 함수로 ReLU 함수를 사용한다.",선택지 4. 그래디언트 소멸 문제를 해결하기 위해 DNN(Deep Neural Network)에서는 활성화 함수로 ReLU 함수를 사용한다.,2
gpt-3.5-turbo,./data/data_exq.json,"다음 설명에 해당하는 자연어처리 기법은? , 주변에 있는 단어를 이용해 중간에 있는 특정 단어를 추론하는 방법으로, 큰 차원으로 표현된 특정 단어의 원－핫 인코딩(one-hot encoding) 벡터를 작은 차원의 실수 벡터로 바꾸어 줄 수 있다.","선택지:
1번 - CBOW(Continuous Bag of Words)
2번 - n-Gram
3번 - Skip-Gram
4번 - TF-IDF(Term Frequency-Inverse Document Frequency) vector",1. CBOW(Continuous Bag of Words),1
gpt-3.5-turbo,./data/data_exq.json,인공지능 활용 분야 중 사용되는 대표 학습 모델이 다른 것은?,"선택지:
1번 - 유명한 화가가 그린 그림의 화풍을 분석하는 것
2번 - 현금 인출기에서 수표에 쓰인 필기체 숫자를 인식하는 것
3번 - 스마트폰에서 연관성이 있는 사진들을 모아 정리해 주는 것
4번 - 사람이 하는 말을 텍스트로 변환해 주는 서비스를 이용하는 것",1. 유명한 화가가 그린 그림의 화풍을 분석하는 것,4
gpt-3.5-turbo,./data/data_exq.json,생성형 인공지능에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 프롬프트(prompt)에 대응하여 텍스트, 이미지 등을 생성한다. 
2번 - 주요 생성형 인공지능 모델로는 ChatGPT, Bard, LLaMa 등이 있다.
3번 - 학습 데이터의 패턴과 구조를 학습하여 유사한 특징이 있는 새로운 데이터를 생성한다.
4번 - 텍스트를 이미지로 변환하는 생성형 모델로는 Stable Diffusion, Neocognitron, DALL-E 등이 대표적이다.","네, 생성형 인공지능에 대한 설명으로 옳지 않은 것은 ""텍스트를 이미지로 변환하는 생성형 모델로는 Stable Diffusion, Neocognitron, DALL-E 등이 대표적이다.""입니다.",4
gpt-3.5-turbo,./data/data_exq.json,인공지능을 구현하기 위해 필요한 요소 기술에 대한 설명으로 옳지 않은 것은?,"선택지:
1번 - 추론은 현재 상태에서 목표 상태에 도달하기 위해 수행해야 할 일련의 행동 순서를 찾는 것을 의미한다.
2번 - 지식표현은 문제를 해결하거나 심층적인 추론을 하는 데 사용할 수 있도록 지식을 효과적으로 표현하는 방법이다.
3번 - 학습은 경험을 통해 나중에 동일한 문제나 유사한 문제를 더 잘 해결할 수 있도록 시스템의 구조나 파라미터를 바꾸는 것을 의미한다.
4번 - 탐색은 문제의 답이 될 수 있는 것들의 집합을 공간으로 간주하고문제에 대한 최적의 해를 찾기 위해 공간을 체계적으로 검색하는것을 의미한다.","가장 옳지 않은 설명은 ""추론은 현재 상태에서 목표 상태에 도달하기 위해 수행해야 할 일련의 행동 순서를 찾는 것을 의미한다."" 입니다. 이 설명은 '계획'에 대한 내용이고, 추론은 주어진 사실을 토대로 새로운 결론을 유도해내는 것을 의미합니다.",1
gpt-3.5-turbo,./data/data_exq.json,다음 중 비지도 학습으로 분류되는 것은?,"선택지:
1번 - 선형 회귀(LR, Linear Regression)
2번 - K-평균 알고리즘(K-means algorithm)
3번 - k-최근접 이웃(kNN, k-Nearest Neighbor)
4번 - 서포트 벡터 머신(SVM, Support Vector Machine)",정답은 2. K-평균 알고리즘(K-means algorithm)입니다. K-평균 알고리즘은 데이터의 패턴이나 구조를 사전에 알지 못하고 비지도 학습을 통해 클러스터링을 수행하는 알고리즘입니다. 나머지는 모두 지도 학습 알고리즘입니다.,2
